Date,StopLoss,StopProfit,StartProfit,OpenCriteria,FollowTrend,NotUseClosePrice,OnlyUseClosePrice,CloseAmbiguousStateToday,Result,PreviousResult,Delta,Gain,TotalDelta,Profit
01/02/14,0.019,0.14,0.078,0.024,False,False,False,False,1.2255609833751740883383618627,1.2255609833751740883383618627,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000,0.0000000000000000000000000000
03/11/14,0.021,0.15,0.078,0.023,False,False,False,False,1.3263433891913167351939413888,1.3263108338149557347570009479,-0.0373918215859123056215909882,0.1007824058161426468555795261,-0.0373918215859123056215909882,0.0633905842302303412339885379
03/31/14,0.019,0.14,0.078,0.024,False,False,False,False,1.3084680850089594745347784209,1.2879681098152170633122541949,-0.0202103202414662065046167870,0.0829071016337853861964165582,-0.0576021418273785121262077752,0.0253049598064068740702087830
11/18/14,0.023,0.02,0.039,0.024,False,True,True,True,1.3578189677986117834896654394,1.3385719256878224759265688643,-0.0194070421107893075630965751,0.1322579844234376951513035767,-0.0770091839381678196893043503,0.0552488004852698754619992264
11/26/14,0.020,0.14,0.079,0.023,False,False,False,False,1.3516115106691818519834503049,1.3318235876994288969284646620,-0.0213598586857985125150616014,0.1260505272940077636450884422,-0.0983690426239663322043659517,0.0276814846700414314407224905
12/24/14,0.023,0.02,0.039,0.024,False,True,True,True,1.3757027725962532232693996895,1.3639203831900635785280543165,-0.0138846056446259155353158287,0.1501417892210791349310378268,-0.1122536482685922477396817804,0.0378881409524868871913560464
01/05/15,0.023,0.02,0.039,0.024,False,True,True,True,1.3932156626195146176906205160,1.3932156626195146176906205160,0.0000000000000000000000000000,0.1676546792443405293522586533,-0.1122536482685922477396817804,0.0554010309757482816125768729
01/23/15,0.020,0.14,0.079,0.023,False,False,False,False,1.3856166356555468132420582613,1.3526868389614392589349896516,-0.0329254311451266207107503980,0.1600556522803727249036963986,-0.1451790794137188684504321784,0.0148765728666538564532642202
03/05/15,0.014,0.08,0.054,0.019,False,True,False,False,1.3903520885584962943202854127,1.3530722569573219611710523442,-0.0335717104162467318891491253,0.1647911051833222059819235500,-0.1787507898299656003395813037,-0.0139596846466433943576577537
04/10/15,0.020,0.14,0.079,0.023,False,False,False,False,1.4506813611046940811342450494,1.4467767957873325354535197140,-0.0049363653509129632281167127,0.2251203777295199927958831867,-0.1836871551808785635676980164,0.0414332225486414292281851703
04/27/15,0.014,0.08,0.054,0.019,False,True,False,False,1.5095416305243716520546801107,1.4829328643111357307400437137,-0.0267340033502782658959285761,0.2839806471491975637163182480,-0.2104211585311568294636265925,0.0735594886180407342526916555
08/27/15,0.023,0.02,0.039,0.024,False,True,True,True,1.4706087166249675442682767104,1.4472985331413085674525976716,-0.0464747309036912256469753495,0.2450477332497934559299148477,-0.2568958894348480551106019420,-0.0118481561850545991806870943
09/07/15,0.019,0.07,0.078,0.019,False,True,False,True,1.5373911210833024460711683174,1.4623023393898395042464826642,-0.0700938329426621730866971843,0.3118301377081283577328064547,-0.3269897223775102281972991263,-0.0151595846693818704644926716
09/09/15,0.014,0.08,0.054,0.020,False,True,False,False,1.4471054931484474844627823625,1.4246591948045379109660280836,-0.0224752652632186082673749151,0.2215445097732733961244204998,-0.3494649876407288364646740414,-0.1279204778674554403402535416
10/26/15,0.020,0.14,0.079,0.023,False,False,False,False,1.4944156360010255334585263789,1.4793009904081107661667599601,-0.0432230751856531398518114023,0.2688546526258514451201645162,-0.3926880628263819763164854437,-0.1238334102005305311963209275
01/04/16,0.020,0.14,0.079,0.023,False,False,False,False,1.5996165544133948200802571963,1.5996165544133948200802571963,0.0000000000000000000000000000,0.3740555710382207317418953336,-0.3926880628263819763164854437,-0.0186324917881612445745901101
02/29/16,0.023,0.07,0.078,0.018,False,True,False,True,1.6382887004155423470141688511,1.6118772513295499413028659870,-0.0265069504778044771350247733,0.4127277170403682586758069884,-0.4191950133041864534515102170,-0.0064672962638181947757032286
03/07/16,0.020,0.14,0.079,0.023,False,False,False,False,1.6372693349740607702797143813,1.6149442199651780113083683319,-0.0215051310777369240831975242,0.4117083515988866819413525186,-0.4407001443819233775347077412,-0.0289917927830366955933552226
03/08/16,0.019,0.07,0.078,0.019,False,True,False,True,1.6491560024549421273321460192,1.5806744157748282233854169497,-0.0214193416848182850734560789,0.4235950190797680389937841565,-0.4621194860667416626081638201,-0.0385244669869736236143796636
03/23/16,0.023,0.07,0.078,0.018,False,True,False,True,1.6654474107784997688065558784,1.6409944333282123042588784981,-0.0361896173708764297226298164,0.4398864274033256804681940157,-0.4983091034376180923307936365,-0.0584226760342924118625996208
03/29/16,0.020,0.14,0.079,0.023,False,False,False,False,1.6707692573200514479979545394,1.6531097484408374311442182160,-0.0284564909447675109786590198,0.4452082739448773596595926767,-0.5267655943823856033094526563,-0.0815573204375082436498599796
04/15/16,0.023,0.07,0.078,0.018,False,True,False,True,1.8713044499798834023310496062,1.8507368188032788311222203478,-0.0218896925703826858391702137,0.6457434666047093139926877435,-0.5486552869527682891486228700,0.0970881796519410248440648735
04/21/16,0.020,0.14,0.079,0.023,False,False,False,False,1.9242694046777688224763163373,1.8816393086793140969519970808,-0.0422991413356774150945473064,0.6987084213025947341379544746,-0.5909544282884457042431701764,0.1077539930141490298947842982
05/05/16,0.019,0.13,0.063,0.021,False,True,False,True,1.7885779617573846300387369905,1.7578863794925830431378563770,-0.0403096252235457376714763406,0.5630169783822105417003751278,-0.6312640535119914419146465170,-0.0682470751297809002142713892
05/09/16,0.020,0.14,0.079,0.023,False,False,False,False,1.8434479182572108948301559869,1.7580739294993201139097047324,-0.1044061006826430061587569170,0.6178869348820368064917941242,-0.7356701541946344480734034340,-0.1177832193125976415816093098
05/17/16,0.019,0.13,0.063,0.021,False,True,False,True,1.8672015196892778937766647346,1.8091806765877249343428679117,-0.0492278889613590308904065546,0.6416405363141038054383028719,-0.7848980431559934789638099886,-0.1432575068418896735255071167
05/24/16,0.020,0.14,0.079,0.023,False,False,False,False,1.9120501947252452375372371592,1.8903194836324575987844350052,-0.0162800180456452406523573860,0.6864892113500711491988752965,-0.8011780612016387196161673746,-0.1146888498515675704172920781
05/25/16,0.019,0.13,0.063,0.021,False,True,False,True,1.9098874055479404898770821955,1.8676243070846803382841121210,-0.0233177968846489644408576555,0.6843264221727664015387203328,-0.8244958580862876840570250301,-0.1401694359135212825183046973
05/26/16,0.023,0.08,0.078,0.018,False,True,False,True,1.8996293616370431985848534007,1.8804402901633251052616975801,-0.0325702253198719394770019744,0.6740683782618691102464915380,-0.8570660834061596235340270045,-0.1829977051442905132875354665
05/27/16,0.019,0.13,0.063,0.021,False,True,False,True,1.8737455786248635668001591186,1.8172735924062739678156226314,-0.0566319862185895989845364872,0.6481845952496894784617972559,-0.9136980696247492225185634917,-0.2655134743750597440567662358
06/08/16,0.020,0.14,0.079,0.023,False,False,False,False,1.9153009320874444472044340471,1.8953304567755191685919439709,-0.0194831697381284226681342323,0.6897399487122703588660721844,-0.9331812393628776451866977240,-0.2434412906506072863206255396
06/14/16,0.023,0.02,0.039,0.024,False,True,True,True,1.9028347792308279120297822645,1.8556623778705769773249159748,-0.0519993762575829263282446791,0.6772737958556538236914204018,-0.9851806156204605715149424031,-0.3079068197648067478235220013
07/04/16,0.020,0.14,0.079,0.023,False,False,False,False,1.9788325469881312162852463409,1.9748919418011054112203118668,-0.0033535149940712998427712593,0.7532715636129571279468844782,-0.9885341306145318713577136624,-0.2352625670015747434108291842
07/05/16,0.023,0.02,0.039,0.024,False,True,True,True,1.9367877751344387445536452002,1.9240582506524965906877954646,-0.0128895244819421538658497356,0.7112267917592646562152833375,-1.0014236550964740252235633980,-0.2901968633372093690082800605
07/08/16,0.020,0.14,0.079,0.023,False,False,False,False,1.9547363991993211332066329242,1.9395558931940530052199222312,-0.0334943665442110409056503220,0.7291754158241470448682710615,-1.0349180216406850661292137200,-0.3057426058165380212609426585
07/18/16,0.023,0.02,0.039,0.024,False,True,True,True,2.0385654247009368856656148912,1.9656982642492997377206888872,-0.0745006378583169121885409352,0.8130044413257627973272530285,-1.1094186594990019783177546552,-0.2964142181732391809905016267
08/16/16,0.020,0.14,0.079,0.023,False,False,False,False,2.1424388478243499355160900696,2.0582348356693120277043550237,-0.0852201765385995516473514843,0.9168778644491758471777282069,-1.1946388360376015299651061395,-0.2777609715884256827873779326
11/14/16,0.016,0.19,0.069,0.021,False,False,False,False,2.7099232085998203408860271457,2.6186490249665699853095925095,-0.0409572696632424629166082747,1.4843622252246462525476652830,-1.2355961057008439928817144142,0.2487661195238022596659508688
11/15/16,0.020,0.14,0.079,0.023,False,False,False,False,2.6889282600152487057546550964,2.5876270752958020398178950419,-0.1024209444055927841554710058,1.4633672766400746174162932337,-1.3380170501064367770371854200,0.1253502265336378403791078137
11/22/16,0.017,0.21,0.068,0.022,False,False,False,False,2.6302290182607566731435533664,2.6235436546736378150059584123,0.0165583504805484021015299505,1.4046680348855825848051915037,-1.3214586996258883749356554695,0.0832093352596942098695360342
11/23/16,0.020,0.14,0.079,0.023,False,False,False,False,2.6362018825217390808287432224,2.5961260044300721011182216575,-0.0533491112448734840162930259,1.4106408991465649924903813597,-1.3748078108707618589519484954,0.0358330882758031335384328643
12/05/16,0.017,0.21,0.068,0.022,False,False,False,False,2.7555297790050068426089746545,2.7492922177840083421017272567,-0.0145102474302401080342888897,1.5299687956298327542706127918,-1.3893180583010019669862373851,0.1406507373288307872843754067
01/03/17,0.017,0.21,0.068,0.022,False,False,False,False,2.7089158046017542360283183636,2.7089158046017542360283183636,0.0000000000000000000000000000,1.4833548212265801476899565009,-1.3893180583010019669862373851,0.0940367629255781807037191158
01/17/17,0.020,0.14,0.079,0.023,False,False,False,False,2.9667385102238371556058977778,2.9636678866093420739296329592,-0.0036173328025278470963630439,1.7411775268486630672675359151,-1.3929353911035298140826004290,0.3482421357451332531849354861
01/18/17,0.020,0.14,0.080,0.023,False,False,False,False,2.9587097173113233128594968918,2.9516773717700451892530274545,-0.0393381234419197030206394731,1.7331487339361492245211350291,-1.4322735145454495171032399021,0.3008752193906997074178951270
02/06/17,0.020,0.14,0.079,0.023,False,False,False,False,3.0724807227585645876994233061,3.0068260358192605879505458352,-0.0665561107128436423061522700,1.8469197393833904993610614434,-1.4988296252582931594093921721,0.3480901141250973399516692713
08/10/17,0.017,0.21,0.068,0.022,False,False,False,False,3.2814189231801409954354745999,3.2747587527167696096961066248,-0.0194521342806965014559982253,2.0558579398049669070971127372,-1.5182817595389896608653903974,0.5375761802659772462317223398
08/14/17,0.020,0.14,0.079,0.023,False,False,False,False,3.2493264151907001678827547456,3.2451108132378267775868149460,-0.0074295551255914086196588359,2.0237654318155260795443928829,-1.5257113146645810694850492333,0.4980541171509450100593436496
08/21/17,0.017,0.21,0.068,0.022,False,False,False,False,3.3852533310525536184419218344,3.3030755543093442062671632434,-0.0868389136212663395835450224,2.1596923476773795301035599717,-1.6125502282858474090685942557,0.5471421193915321210349657160
09/18/17,0.028,0.03,0.050,0.024,False,False,False,True,3.3616007697411890176400190243,3.2939443347051171176118544630,-0.0605504335714277937401034608,2.1360397863660149293016571616,-1.6731006618572752028086977165,0.4629391245087397264929594451
09/20/17,0.016,0.19,0.069,0.021,False,False,False,False,3.3015935184760298262360419802,3.2995706485663403023703804132,-0.0023412097473983226392648420,2.0760325351008557378976801175,-1.6754418716046735254479625585,0.4005906634961822124497175590
10/09/17,0.020,0.14,0.079,0.023,False,False,False,False,3.3744311907095881799755231277,3.3343608778466653511974911103,-0.0428043103233601169753563712,2.1488702073344140916371612650,-1.7182461819280336424233189297,0.4306240254063804492138423353
10/17/17,0.017,0.21,0.068,0.022,False,False,False,False,3.4076469276174517501431421034,3.3265104037149820315819358834,-0.0908041483454477116818994633,2.1820859442422776618047802407,-1.8090503302734813541052183930,0.3730356139687963076995618477
10/31/17,0.020,0.14,0.079,0.023,False,False,False,False,3.3985808795736730070453558190,3.3889507321612427919364411163,-0.0105780443816726507146912250,2.1730198961984989187069939563,-1.8196283746551540048199096180,0.3533915215433449138870843383
11/07/17,0.018,0.23,0.046,0.025,False,False,False,False,3.4733591970168617953197050189,3.3099068464245017363271237748,-0.1813965884670794610848638567,2.2477982136416877069813431562,-2.0010249631222334659047734747,0.2467732505194542410765696815
11/23/17,0.017,0.21,0.068,0.022,False,False,False,False,3.4838848746893829455030638297,3.4447792613356977422905360543,-0.0780513423746297138062596285,2.2583238913142088571647019670,-2.0790763054968631797110331032,0.1792475858173456774536688638
12/07/17,0.020,0.14,0.077,0.024,False,False,False,False,3.5126409614074062804357357420,3.4382339731683390602335673415,-0.0828635975174275907247811776,2.2870799780322321920973738793,-2.1619399030142907704358142808,0.1251400750179414216615595985
12/29/17,0.018,0.23,0.046,0.025,False,False,False,True,3.4863005287990712691684001670,3.4858288572320273229913838477,-0.0008041561729367672999275576,2.2607395454238971808300383043,-2.1627440591872275377357418384,0.0979954862366696430942964659
01/02/18,0.020,0.14,0.077,0.024,False,False,False,False,3.4778206751814008847402971691,3.4584566068380907789232776057,-0.0195240683433101058170195634,2.2522596918062267964019353064,-2.1822681275305376435527614018,0.0699915642756891528491739046
02/02/18,0.018,0.23,0.046,0.025,False,False,False,True,3.5290073090517114159421790644,3.4867860253146696029375348720,-0.1017076538406754432284026054,2.3034463256765373276038172017,-2.2839757813712130867811640072,0.0194705443053242408226531945
04/17/18,0.020,0.14,0.077,0.024,False,False,False,False,3.7028489452753306363888487936,3.6905793102715993384736783611,-0.0536129589251973406458435250,2.4772879619001565480504869309,-2.3375887402964104274270075322,0.1396992216037461206234793987
08/07/18,0.019,0.16,0.080,0.021,False,True,True,False,4.0274463113118362573273341801,3.9766033618752427966406364949,-0.0482846941582922686565896559,2.8018853279366621689889723174,-2.3858734344547026960835971881,0.4160118934819594729053751293
08/23/18,0.018,0.21,0.043,0.025,False,False,False,True,4.0043472456614380823425018236,3.9863865418432452340421058768,-0.0181692622803954868819656909,2.7787862622862639940041399609,-2.4040426967350981829655628790,0.3747435655511658110385770819
08/24/18,0.018,0.21,0.043,0.025,False,False,False,True,3.9981163564568272101030072500,3.9981163564568272101030072500,0,2.7725553730816531217646453873,-2.4040426967350981829655628790,0.3685126763465549387990825083
